cve_ent,nom_ent,cve_mun,nom_mun,cve_geo,cve_ageb,Rango_Pobreza,Rango_Pobreza_Ext
14,Jalisco,14039,Guadalajara,140390001279A,279A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900012802,2802,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001286A,286A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013001,3001,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013016,3016,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013020,3020,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013088,3088,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013143,3143,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013177,3177,"(50, 70]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013209,3209,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013317,3317,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013321,3321,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013336,3336,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013340,3340,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013374,3374,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013406,3406,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013482,3482,"(50, 70]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001350A,350A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013514,3514,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013529,3529,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013533,3533,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013548,3548,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013552,3552,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013567,3567,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013586,3586,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013590,3590,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013603,3603,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013618,3618,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013637,3637,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013641,3641,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013656,3656,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013660,3660,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001368A,368A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013694,3694,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013707,3707,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013711,3711,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013726,3726,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013730,3730,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013745,3745,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013764,3764,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013783,3783,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013798,3798,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013800,3800,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013815,3815,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001382A,382A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013834,3834,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013849,3849,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013853,3853,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013868,3868,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013872,3872,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013891,3891,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013904,3904,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013919,3919,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013923,3923,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013938,3938,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013942,3942,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013957,3957,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013961,3961,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013976,3976,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013980,3980,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900013995,3995,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001400A,400A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014014,4014,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014029,4029,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014033,4033,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014048,4048,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014052,4052,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014067,4067,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014071,4071,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014086,4086,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014090,4090,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014103,4103,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014118,4118,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014122,4122,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014141,4141,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014156,4156,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014160,4160,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014175,4175,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001418A,418A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014194,4194,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014207,4207,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014211,4211,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014226,4226,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014230,4230,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014245,4245,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001425A,425A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014264,4264,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014279,4279,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014283,4283,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014298,4298,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014300,4300,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014349,4349,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014353,4353,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014368,4368,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014387,4387,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014391,4391,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014404,4404,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014423,4423,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014438,4438,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014442,4442,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014457,4457,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014461,4461,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014476,4476,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014480,4480,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014495,4495,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014508,4508,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014512,4512,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014527,4527,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014531,4531,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014546,4546,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014550,4550,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001457A,457A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014584,4584,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014599,4599,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014601,4601,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014616,4616,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014620,4620,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014635,4635,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001464A,464A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014654,4654,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014669,4669,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014673,4673,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014705,4705,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001471A,471A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014724,4724,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014743,4743,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014762,4762,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014777,4777,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014781,4781,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014796,4796,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014809,4809,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014813,4813,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014828,4828,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014832,4832,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014847,4847,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014851,4851,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014866,4866,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014870,4870,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014885,4885,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001489A,489A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014902,4902,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014917,4917,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014921,4921,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014936,4936,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014940,4940,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014955,4955,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001496A,496A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014974,4974,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014989,4989,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900014993,4993,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015008,5008,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015012,5012,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015027,5027,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015031,5031,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015046,5046,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015050,5050,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015065,5065,"(50, 70]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001507A,507A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015084,5084,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015099,5099,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015101,5101,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015116,5116,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015120,5120,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015135,5135,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001514A,514A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015154,5154,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015169,5169,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015173,5173,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015188,5188,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015192,5192,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015205,5205,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001521A,521A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015224,5224,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015243,5243,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015258,5258,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015262,5262,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015277,5277,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015281,5281,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015296,5296,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015309,5309,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015313,5313,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015328,5328,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015332,5332,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015347,5347,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015351,5351,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015370,5370,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015385,5385,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001539A,539A,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015402,5402,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015417,5417,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015421,5421,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015436,5436,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015440,5440,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001546A,546A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015474,5474,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015489,5489,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015493,5493,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015506,5506,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015510,5510,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015525,5525,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001553A,553A,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015544,5544,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015559,5559,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015563,5563,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015578,5578,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015597,5597,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,140390001560A,560A,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015614,5614,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015629,5629,"(34, 50]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015633,5633,"(18, 34]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015648,5648,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015652,5652,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015667,5667,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14039,Guadalajara,1403900015671,5671,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010226,0226,"(34, 50]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010230,0230,"(50, 70]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010245,0245,"(34, 50]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010264,0264,"(70, 100]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010283,0283,"(50, 70]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010298,0298,"(50, 70]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010349,0349,"(50, 70]","(20, 50]"
14,Jalisco,14043,La Huerta,1404300010353,0353,"(50, 70]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010387,0387,"(50, 70]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010419,0419,"(70, 100]","[ 0, 20]"
14,Jalisco,14043,La Huerta,1404300010438,0438,"(50, 70]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010083,0083,"(50, 70]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010098,0098,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010100,0100,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010280,0280,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010295,0295,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010308,0308,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010312,0312,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400010327,0327,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400020115,0115,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,140440002012A,012A,"(18, 34]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400020134,0134,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400020153,0153,"[ 0, 18]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400020172,0172,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400020350,0350,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400050257,0257,"(18, 34]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400050261,0261,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400050276,0276,"(18, 34]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400100223,0223,"(34, 50]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400100238,0238,"(50, 70]","[ 0, 20]"
14,Jalisco,14044,Ixtlahuacán de los Membrillos,1404400100242,0242,"(34, 50]","[ 0, 20]"
14,Jalisco,14045,Ixtlahuacán del Río,1404500010108,0108,"(34, 50]","[ 0, 20]"
14,Jalisco,14045,Ixtlahuacán del Río,1404500010112,0112,"(50, 70]","[ 0, 20]"
14,Jalisco,14045,Ixtlahuacán del Río,1404500010127,0127,"(34, 50]","[ 0, 20]"
14,Jalisco,14045,Ixtlahuacán del Río,1404500010131,0131,"(70, 100]","[ 0, 20]"
14,Jalisco,14045,Ixtlahuacán del Río,1404500010146,0146,"(50, 70]","[ 0, 20]"
14,Jalisco,14045,Ixtlahuacán del Río,1404500010150,0150,"(34, 50]","[ 0, 20]"
14,Jalisco,14045,Ixtlahuacán del Río,1404500010165,0165,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010139,0139,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010143,0143,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010158,0158,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010162,0162,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010181,0181,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010196,0196,"(70, 100]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010209,0209,"(18, 34]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010213,0213,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010228,0228,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010232,0232,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010247,0247,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010251,0251,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010266,0266,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010270,0270,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010285,0285,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010302,0302,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010317,0317,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,140460001036A,036A,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010389,0389,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010393,0393,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010406,0406,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010444,0444,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010463,0463,"(34, 50]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010514,0514,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010529,0529,"(18, 34]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010548,0548,"(50, 70]","[ 0, 20]"
14,Jalisco,14046,Jalostotitlán,1404600010571,0571,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010066,0066,"(50, 70]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010070,0070,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010085,0085,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,140470001009A,009A,"(50, 70]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010102,0102,"(50, 70]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010117,0117,"(50, 70]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010121,0121,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010136,0136,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010193,0193,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010206,0206,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010210,0210,"(34, 50]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700010225,0225,"(18, 34]","[ 0, 20]"
14,Jalisco,14047,Jamay,140470005023A,023A,"(50, 70]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700050244,0244,"(50, 70]","[ 0, 20]"
14,Jalisco,14047,Jamay,1404700050259,0259,"(50, 70]","[ 0, 20]"
14,Jalisco,14048,Jesús María,1404800010082,0082,"(50, 70]","[ 0, 20]"
14,Jalisco,14048,Jesús María,1404800010097,0097,"(50, 70]","[ 0, 20]"
14,Jalisco,14048,Jesús María,140480001010A,010A,"(34, 50]","[ 0, 20]"
14,Jalisco,14048,Jesús María,1404800010114,0114,"(34, 50]","[ 0, 20]"
14,Jalisco,14048,Jesús María,1404800010129,0129,"(50, 70]","[ 0, 20]"
14,Jalisco,14048,Jesús María,1404800010148,0148,"(50, 70]","[ 0, 20]"
